background,background_group,kind,output_v3,snr_db,source_clean,source_group,split
output_v4/background_pool/air_conditioner_fold1_134717_25.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000_00_air_conditioner_fold1_134717_25.wav,-4.907,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold8_161129_6.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000_01_drilling_fold8_161129_6.wav,0.885,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold2_94710_1.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000_02_engine_idling_fold2_94710_1.wav,11.263,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_103249_12.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000_03_engine_idling_fold9_103249_12.wav,10.399,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold1_22962_1.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750_00_drilling_fold1_22962_1.wav,12.24,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_159738_7.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750_01_siren_fold1_159738_7.wav,14.884,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold3_17853_2.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750_02_engine_idling_fold3_17853_2.wav,2.062,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_79089_115.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750_03_air_conditioner_fold9_79089_115.wav,8.474,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_94636_3.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500_00_siren_fold3_94636_3.wav,1.277,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_85569_0.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500_01_air_conditioner_fold5_85569_0.wav,8.662,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_34621_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500_02_drilling_fold2_34621_0.wav,-0.159,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold3_17853_2.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500_03_engine_idling_fold3_17853_2.wav,7.372,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold7_177729_83.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250_00_air_conditioner_fold7_177729_83.wav,14.116,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_178686_2.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250_01_air_conditioner_fold5_178686_2.wav,-4.155,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold10_187863_5.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250_02_drilling_fold10_187863_5.wav,12.94,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold4_128160_1.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250_03_engine_idling_fold4_128160_1.wav,5.223,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_17578_7.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000_00_engine_idling_fold5_17578_7.wav,3.464,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold1_103074_5.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000_01_jackhammer_fold1_103074_5.wav,8.727,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_101729_11.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000_02_air_conditioner_fold9_101729_11.wav,8.784,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold1_44736_1.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000_03_engine_idling_fold1_44736_1.wav,2.232,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold10_188813_0.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750_00_jackhammer_fold10_188813_0.wav,4.427,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold4_169466_10.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750_01_drilling_fold4_169466_10.wav,3.382,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold4_169466_10.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750_02_drilling_fold4_169466_10.wav,-1.402,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_17578_7.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750_03_engine_idling_fold5_17578_7.wav,9.416,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_157867_26.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500_00_siren_fold1_157867_26.wav,-2.083,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_178686_38.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500_01_air_conditioner_fold5_178686_38.wav,3.43,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold4_146709_44.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500_02_air_conditioner_fold4_146709_44.wav,4.732,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold2_159750_5.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500_03_siren_fold2_159750_5.wav,-1.733,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold4_159751_4.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250_00_siren_fold4_159751_4.wav,3.997,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold8_177726_29.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250_01_air_conditioner_fold8_177726_29.wav,11.2,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold7_149193_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250_02_engine_idling_fold7_149193_5.wav,14.262,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_17578_7.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250_03_engine_idling_fold5_17578_7.wav,14.587,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold6_78651_12.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000_00_engine_idling_fold6_78651_12.wav,9.731,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold2_91396_1.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000_01_siren_fold2_91396_1.wav,14.132,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold9_188823_4.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000_02_jackhammer_fold9_188823_4.wav,3.095,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold1_113205_4.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000_03_engine_idling_fold1_113205_4.wav,1.338,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold10_180127_17.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750_00_drilling_fold10_180127_17.wav,12.754,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold8_177726_29.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750_01_air_conditioner_fold8_177726_29.wav,4.006,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_100852_24.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750_02_air_conditioner_fold5_100852_24.wav,0.033,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold1_113205_4.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750_03_engine_idling_fold1_113205_4.wav,-3.089,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold8_117181_6.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500_00_siren_fold8_117181_6.wav,2.94,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold4_195969_22.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500_01_air_conditioner_fold4_195969_22.wav,-3.314,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_119449_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500_02_engine_idling_fold9_119449_5.wav,0.684,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/us8k_engine_idling_engine_idling_fold7_123685_4.wav,us8k_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500_03_us8k_engine_idling_engine_idling_fold7_123685_4.wav,-4.297,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold6_78651_12.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250_00_engine_idling_fold6_78651_12.wav,12.418,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold8_125678_2.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250_01_jackhammer_fold8_125678_2.wav,8.952,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold1_177621_35.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250_02_air_conditioner_fold1_177621_35.wav,6.28,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_118279_6.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250_03_siren_fold1_118279_6.wav,5.793,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_103249_12.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000_00_engine_idling_fold9_103249_12.wav,-1.886,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold8_96657_2.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000_01_siren_fold8_96657_2.wav,1.878,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold2_201652_3.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000_02_engine_idling_fold2_201652_3.wav,10.109,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold6_94632_8.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000_03_engine_idling_fold6_94632_8.wav,10.935,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold6_71079_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750_00_drilling_fold6_71079_0.wav,2.895,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_119449_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750_01_engine_idling_fold9_119449_5.wav,-3.416,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold4_146709_44.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750_02_air_conditioner_fold4_146709_44.wav,11.151,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold2_106015_20.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750_03_engine_idling_fold2_106015_20.wav,0.376,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_76086_43.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500_00_drilling_fold2_76086_43.wav,7.738,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_62567_6.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500_01_engine_idling_fold9_62567_6.wav,1.413,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_118279_6.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500_02_siren_fold1_118279_6.wav,0.642,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold4_159752_2.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500_03_siren_fold4_159752_2.wav,-1.986,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_052_0191250_0195250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_052_0191250_0195250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold8_133473_5.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_052_0191250_0195250_00_siren_fold8_133473_5.wav,4.968,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_052_0191250_0195250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
